Epoch,Loss,Recall,Precision,NDCG
0,0.41851668007145026,0.0015171646091955279,0.0004253466407662947,0.0009984566066558456
1,0.341321090104604,0.007833817576930023,0.0026826981043606385,0.007130125483902552
2,0.25283309377052565,0.030587955765942,0.01139225668162637,0.02905488453574851
3,0.18841535033601703,0.05499834906708506,0.01975182530645053,0.05076815788782365
4,0.14812754414448834,0.07146388763914399,0.024722017549735412,0.06436840206780144
5,0.12251386755719931,0.08273706865889205,0.027734610489651028,0.0728232687953401
6,0.10543000372597064,0.09009225368066623,0.029630249849286607,0.07831028333546633
7,0.09352435538488807,0.09500063686708726,0.030916337330028815,0.0821992264051311
8,0.0844103910894406,0.09940398558436278,0.03199310067653559,0.08543693076377024
9,0.07783773120003518,0.10260546438098637,0.03282034965503382,0.08781148224133342
10,0.07396386534615297,0.1052232868051995,0.03353540089758186,0.08989060926600868
11,0.06871853753773853,0.10781355529039847,0.03422198405787394,0.09190884111261972
12,0.06507660713837002,0.11002916266565166,0.03481144081988078,0.09361526029052279
13,0.061867966119087105,0.11209157110484554,0.03531214414897178,0.09522529936256834
14,0.058825419143293846,0.11366663270761637,0.03567888003215219,0.09646859266155715
15,0.05669495389053617,0.11505145459802713,0.03604729050840645,0.09757924165612286
16,0.05423643667664793,0.11625415430973417,0.03635374104092707,0.09862571568656274
17,0.051737685076365565,0.11742891537987905,0.0366769375041865,0.09958739543788847
18,0.05025390270307208,0.11867428783682399,0.03697836425748542,0.10050255334620585
19,0.04840837489587791,0.11952233598596157,0.03718433920557306,0.1012879268049907
20,0.04789462019548272,0.1207249037447298,0.037447250318172705,0.10192227327493242
21,0.046399105340242386,0.1216263632320926,0.03769341550003349,0.10268928234646228
22,0.04522129001490997,0.12251374746384808,0.03795297742648537,0.10335770489033441
23,0.04381575537939565,0.12334652571053094,0.03816230156072072,0.10394651650891518
24,0.042771559885957024,0.12420977902105552,0.03838837162569497,0.10465755372983783
25,0.04220577968623151,0.1248393423024478,0.038589322794560905,0.10526699156875756
26,0.04091451848584293,0.12565833874006851,0.03880534530109178,0.10608338913548337
27,0.040642620346537144,0.12648545108724468,0.03902974077299219,0.10669154024811313
28,0.04008011430069202,0.1268372141068824,0.03916705740505058,0.10713693975003977
29,0.038886377743134894,0.1274696906277573,0.03934456427088222,0.1077939348642115
30,0.03819977027373483,0.128192610963745,0.03953546788130487,0.10825759083603805
31,0.03776594235872229,0.128346611680744,0.03962422131422068,0.10860757377776935
32,0.037379491561553395,0.12869020735718256,0.039719673119431996,0.10899704960845184
33,0.036165464622429526,0.1292592537303323,0.03986703730993374,0.10949526531938998
34,0.035676895038723344,0.1299304729902389,0.04001272690736155,0.10990848842510074
35,0.0353583266601117,0.13057498391664885,0.04016511487708489,0.11053740127649558
36,0.03458339289639785,0.13103160488663995,0.04032420121910378,0.11093374226441603
37,0.033860206218304656,0.13155344875783598,0.04045314488579274,0.11135611872889803
38,0.03398017959217682,0.13172677276278127,0.04051343023645256,0.11162026294734796
39,0.03321679239396495,0.13207919629884704,0.04061725500703331,0.11202710400219061
40,0.03301195140382407,0.1326310440437711,0.04075289704601782,0.11243176403527304
41,0.03217226584827659,0.1330246623119015,0.040891888271150104,0.11288682084659521
42,0.03195514859198922,0.13329340235116743,0.04101413356554354,0.11335309162788304
43,0.031735068064822694,0.1336547523502065,0.041124656708419874,0.11360964617241916
44,0.031347164122218434,0.1340796707697505,0.04128541764351263,0.11394962275022798
45,0.03061546790742814,0.13448129748303866,0.04136244892491126,0.11435453646598306
46,0.030436811239618545,0.13464652597207483,0.04140263915868448,0.11465138033261145
47,0.030532696406648616,0.1349145093635379,0.04147297206778753,0.11492942899002555
48,0.030246599591478254,0.135505260520838,0.04160191573447651,0.11519273578315063
49,0.02987697607169699,0.13590903930740036,0.041747605331904365,0.11549805670088717
50,0.02935834736516229,0.1361657106136817,0.04178947015875141,0.11582461545257004
51,0.02890325007452206,0.13648554396326226,0.04193348516310535,0.11608794573116683
52,0.028671576820238673,0.13705813826231286,0.04205907964364661,0.11653209714841113
53,0.028723767450587315,0.13711099725672807,0.04206075423672048,0.11668476141437481
54,0.028403769473009037,0.1373442361705186,0.04216122982115345,0.11694745383188751
55,0.02786208474256023,0.13778226491637327,0.042300221046285766,0.11732860726833479
56,0.028123464491782768,0.13829200130121547,0.042425815526827,0.11765263835769217
57,0.027375640112417516,0.13849772282578318,0.04254973541429434,0.11793574445208245
58,0.0275374095360137,0.13875932996618234,0.04256313215888537,0.11818538369009175
59,0.026661494328179443,0.1392272658393955,0.042703797977091534,0.11853827015202123
60,0.026741167666823273,0.13941600723086184,0.042762408734677446,0.11859175252099483
61,0.026599433108449283,0.13963561831033713,0.04284613838837161,0.11884774138085573
62,0.026369730052961546,0.13978513926066785,0.04288632862214482,0.11905979225153558
63,0.02615879120004147,0.14023974372438705,0.04299852635809499,0.11934593050044523
64,0.026093031735996707,0.14034978965472217,0.04307220845334584,0.11950555197525743
65,0.02605983658665509,0.1406991655820806,0.04315258892089222,0.11968255656362502
66,0.025755090897695884,0.14075128482701937,0.043187755375443754,0.12004770725669249
67,0.02551983767236122,0.14099530569858257,0.04321622345769981,0.12017371422240877
68,0.02543639177174279,0.14134774237166248,0.04332004822828055,0.12051359377428651
69,0.025176388145697236,0.1415533612481988,0.04341215084734413,0.12076175294579898
70,0.025097437014784476,0.14191295894991007,0.04345903945341283,0.12103618260949142
71,0.024958809931771925,0.1422205538026679,0.04353272154866373,0.12109957923476276
72,0.024340904863419558,0.14262699845042118,0.04362314957465339,0.12129325557627532
73,0.024364965558616503,0.1430252632356486,0.04376548998593339,0.12161238473683822
74,0.024169404577049945,0.14344433753442132,0.04382912452274101,0.12191924284921181
75,0.02412058844353364,0.14348608216954536,0.04387768772188358,0.1220373815452932
76,0.023961490048377804,0.14350908409425847,0.043902806617991834,0.12213302081542615
77,0.0235010464628688,0.14365496887894896,0.043944671444838886,0.12238556850057829
78,0.023595221138399358,0.14410824759173207,0.044070265925380096,0.12267927580228839
79,0.02320682296924519,0.14428899038355933,0.04412720208989216,0.12287237128414624
80,0.02346628461729246,0.14449419817895123,0.04416906691673927,0.12303303300652664
81,0.023504626603251456,0.1446386522211898,0.044246098198137865,0.12330393098921087
82,0.023322831858137643,0.14491994147426937,0.04434489918949691,0.12352425968845313
83,0.02308653737653536,0.1451646534788508,0.04437169267867907,0.12371640764123648
84,0.02301576408567001,0.1451350708066612,0.044356621341014146,0.12365583428186133
85,0.02262043415785137,0.14563422509926377,0.04448389041462929,0.12399925545697262
86,0.022968971490333178,0.14574252742222044,0.044520731462254666,0.12410176748407703
87,0.022700175915778886,0.1460847795322017,0.04459106437135774,0.12436214788560154
88,0.022379329032970196,0.1460311793687688,0.0446027865228749,0.1244806714711928
89,0.022221014242280613,0.1458457434107503,0.04455589791680622,0.1243574309217322
